HUC12,Name,Aquatic Species At Risk,Aquatic Animal Species At Risk,Aquatic Plant Species At Risk,Wetland Species At Risk,Wetland Animal Species At Risk,Wetland Plant Species At Risk,Terrestrial Species At Risk,Terrestrial Animal Species At Risk,Terrestrial Plant Species At Risk,Reptile Species At Risk,% Protected Rare Ecosystems,% Rare Ecosystem in WS,total_risk
180101100901,Green Valley Creek,1,1,0,2,0,2,2,0,2,16,0.01920491646,4.766238552,5
180101100902,Porter Creek-Russian River,0,0,0,0,0,0,2,0,2,16,0,4.071168781,2
180101100903,Dutch Bill Creek-Russian River,1,1,0,3,1,2,8,0,8,15,0.88638195,0.7913490564,12
180101100904,Willow Creek-Russian River,1,1,0,2,1,1,2,0,2,15,2.31061714,4.998126134,5
180102040101,Deer Hill Reservoir,0,0,0,0,0,0,0,0,0,12,,0,0
180102040102,Upper Fletcher Creek,1,1,0,0,0,0,0,0,0,12,,0,1
180102040103,Mosquito Creek-Willow Creek,1,1,0,0,0,0,0,0,0,13,,0,1
180102040104,Tephone flat Reservoir,1,1,0,0,0,0,0,0,0,12,,0,1
180102040105,Lower Fletcher Creek,2,2,0,0,0,0,0,0,0,13,,0,2
180102040106,Fairchild Swamp,0,0,0,0,0,0,0,0,0,13,0,0.06444087017,0
180102040107,Boles Meadow,2,2,0,0,0,0,0,0,0,13,0,0.01083100964,2
180102040108,Pothole Valley,2,2,0,0,0,0,0,0,0,13,0,0.010936127,2
180102040109,Steele Swamp,2,2,0,0,0,0,0,0,0,13,,0,2
180102040110,Boles Creek,2,2,0,0,0,0,0,0,0,13,0,2.741712405,2
180102040201,Weed Valley-North Fork Willow Creek,1,1,0,0,0,0,0,0,0,12,0,0.002640631133,1
180102040202,Wild Horse Creek,1,1,0,0,0,0,0,0,0,12,,0,1
180102040203,Rock Creek,1,1,0,0,0,0,0,0,0,12,,0,1
180102040204,Hidden Valley-North Fork Willow Creek,2,2,0,0,0,0,0,0,0,13,,0,2
180102040301,Lost Valley,0,0,0,0,0,0,0,0,0,13,,0,0
180102040302,Mowitz Creek,2,2,0,0,0,0,0,0,0,13,0,0.2365413814,2
180102040303,Mammoth Springs-Frontal Clear Lake,2,2,0,0,0,0,0,0,0,13,0.7490636704,0.5850742508,2
180102040304,Double Head Lake-Frontal Clear Lake,2,2,0,0,0,0,0,0,0,14,0.8032128514,1.860926405,2
180102040305,Mud Lake-Frontal Clear Lake,2,2,0,1,1,0,1,1,0,13,2.821061208,7.275074075,4
180102040306,Clear Lake,2,2,0,2,1,1,2,1,1,12,100,0.2835624186,6
180102040401,Rock Creek,4,4,0,0,0,0,0,0,0,12,0,0.04916801459,4
180102040403,East Branch Lost River,3,3,0,0,0,0,0,0,0,12,,0,3
180102040404,Cape Horne-Lost River,3,3,0,0,0,0,0,0,0,12,0,0.057642797,3
180102040601,Woolen Canyon-Lost River,2,2,0,0,0,0,0,0,0,12,,0,2
180102040903,Anderson Rose Diversion Dam-Lost River,4,4,0,0,0,0,0,0,0,13,0,0.1520481981,4
180102040904,Tule Lake Valley-Lost River,2,2,0,2,2,0,1,1,0,14,,0,5
180102040905,Russell Canyon,2,2,0,0,0,0,0,0,0,12,0,0.002370684938,2
180102040906,Mills Creek-Tule Lake Valley,2,2,0,2,2,0,1,1,0,14,0,0.0201301575,5
180102041001,The Panhandle,2,2,0,0,0,0,0,0,0,14,,0,2
180102041002,The Frog Pond-Tule Lake,2,2,0,1,1,0,1,1,0,13,,0,4
180102041003,Robinson Flat-Tule Lake,2,2,0,1,1,0,1,1,0,13,100,0.003746781353,4
180102041101,Spaulding Reservoir,0,0,0,0,0,0,1,0,1,13,,0,1
180102041102,Whitney Reservoir,0,0,0,1,0,1,1,0,1,13,,0,2
180102041103,Lone Pine Butte,0,0,0,0,0,0,0,0,0,13,0,0.003281792551,0
180102041104,Double Head Mountain,2,2,0,2,1,1,1,1,0,12,11.15537849,0.1615888912,5
180102041105,Town of Tionesta,0,0,0,0,0,0,0,0,0,14,,0,0
180102041106,Dry Lake,0,0,0,2,1,1,3,1,2,15,,0,5
180102041107,Dobie Flat,0,0,0,1,1,0,1,1,0,14,,0,2
180102041108,Mason Reservoir,0,0,0,0,0,0,0,0,0,12,0,1.550458939,0
180102041109,Copic Bay,2,2,0,0,0,0,0,0,0,13,,0,2
180102041301,Tamarack Flat,0,0,0,0,0,0,0,0,0,15,,0,0
180102041302,Three Sisters,0,0,0,0,0,0,0,0,0,15,0,0.001285514185,0
180102041303,Willow Creek,0,0,0,0,0,0,0,0,0,16,0,0.01526981538,0
180102041401,Sheep Camp Butte,0,0,0,0,0,0,0,0,0,14,,0,0
180102041402,Town of Laird Landing,0,0,0,0,0,0,0,0,0,14,,0,0
180102041403,Klamath Strait Drain,0,0,0,0,0,0,0,0,0,14,100,0.001401819267,0
180102041404,Lake Miller,0,0,0,1,0,1,1,0,1,17,0,4.401018728,2
180102041405,180102041405-Lower Klamath Lake,0,0,0,0,0,0,0,0,0,14,100,0.05460870571,0
180102041406,Sheepy Creek-Lower Klamath Lake,1,1,0,0,0,0,0,0,0,13,72.22222222,0.01920684758,1
180102050101,Blue Canyon,0,0,0,0,0,0,0,0,0,15,,0,0
180102050102,Upper Butte Creek,0,0,0,0,0,0,0,0,0,16,,0,0
180102050103,Horsethief Creek,0,0,0,0,0,0,0,0,0,16,,0,0
180102050104,Pollic Flat,0,0,0,0,0,0,0,0,0,16,,0,0
180102050105,Lower Butte Creek,0,0,0,0,0,0,0,0,0,16,0,0.03095159713,0
180102050201,Garner Mountain-Long Prairie,0,0,0,0,0,0,0,0,0,16,0,0.008591200116,0
180102050202,Antelope Creek,0,0,0,0,0,0,0,0,0,16,,0,0
180102050203,Red Rock Valley,0,0,0,0,0,0,0,0,0,17,0,0.1975843092,0
180102050204,Russell Lake,0,0,0,0,0,0,0,0,0,17,0,0.05785817153,0
180102050301,Modac Gulch-Butte Valley,0,0,0,0,0,0,0,0,0,16,0,6.562516218,0
180102050302,Pleasant Valley,0,0,0,0,0,0,0,0,0,17,0,5.98138857,0
180102050303,Davis Canyon-Butte Valley,0,0,0,0,0,0,0,0,0,16,0,0.04093681188,0
180102050304,Lough Lake,0,0,0,0,0,0,0,0,0,15,,0,0
180102050305,Prather Creek,0,0,0,0,0,0,0,0,0,17,0,0.03880995067,0
180102050306,Meiss Lake,0,0,0,0,0,0,0,0,0,17,0.757134537,0.7281663215,0
180102060204,Rock Creek-Klamath River,5,5,0,1,1,0,2,2,0,18,6.483013998,23.28656233,8
180102060301,Shovel Creek,2,2,0,0,0,0,0,0,0,17,0,6.057608466,2
180102060302,Long Prairie Creek,2,2,0,2,1,1,2,1,1,17,0,0.4420178157,6
180102060303,Deer Creek-Klamath River,2,2,0,1,1,0,2,2,0,17,0,7.471195941,5
180102060406,Lower Jenny Creek,5,5,0,1,1,0,5,4,1,17,52.82272564,3.148429984,11
180102060501,Camp Creek-Scotch Creek,0,0,0,1,1,0,3,2,1,17,90.08559201,2.425769818,4
180102060502,Fall Creek-Klamath River,5,5,0,0,0,0,4,4,0,17,4.321521175,1.635894239,9
180102060601,Upper Cottonwood Creek,0,0,0,1,1,0,1,1,0,16,0,1.506905311,2
180102060602,East Fork Cottonwood Creek,0,0,0,2,1,1,3,1,2,17,13.79583223,8.43939419,5
180102060603,Middle Cottonwood Creek,0,0,0,0,0,0,1,0,1,17,70.77975944,3.854999088,1
180102060604,Lower Cottonwood Creek,0,0,0,0,0,0,1,1,0,17,0,1.582645232,1
180102060701,Bogus Creek,1,1,0,0,0,0,1,0,1,17,0,0.8273986717,2
180102060702,Brush Creek-Klamath River,0,0,0,0,0,0,0,0,0,17,1.558572147,2.003086422,0
180102060703,Willow Creek,0,0,0,0,0,0,0,0,0,17,0,0.1521089322,0
180102060704,Williams Creek-Klamath River,0,0,0,0,0,0,1,1,0,17,3.868088272,5.179389135,1
180102060801,Humbug Creek,0,0,0,1,1,0,2,1,1,16,0.4935834156,2.858463992,3
180102060802,Ash Creek-Klamath River,0,0,0,0,0,0,1,1,0,17,31.73777315,3.655217886,1
180102060803,Empire Creek-Klamath River,0,0,0,0,0,0,0,0,0,16,,0,0
180102060901,Cow Creek-Grouse Creek,1,1,0,1,1,0,4,2,2,17,0,11.69514712,6
180102060902,Hungry Creek-Beaver Creek,1,1,0,1,0,1,1,0,1,17,,0,3
180102060903,West Fork Beaver Creek,0,0,0,1,0,1,2,0,2,17,0,1.137134965,3
180102060904,Dutch Creek-Beaver Creek,0,0,0,0,0,0,0,0,0,16,,0,0
180102061001,Barkhouse Creek,0,0,0,0,0,0,0,0,0,15,,0,0
180102061002,Little Humbug Creek-Klamath River,0,0,0,0,0,0,0,0,0,16,,0,0
180102061003,McKinney Creek-Klamath River,0,0,0,0,0,0,1,0,1,16,,0,1
180102061004,Horse Creek,0,0,0,0,0,0,1,0,1,17,0,0.00342381578,1
180102061005,Kohl Creek-Klamath River,0,0,0,1,1,0,2,2,0,15,,0,3
180102061101,Grider Creek,0,0,0,0,0,0,1,1,0,16,,0,1
180102061102,Seiad Creek,0,0,0,0,0,0,2,1,1,16,100,0.001184521726,2
180102061103,Bittenbender Creek-Klamath River,0,0,0,1,1,0,3,2,1,16,,0,4
180102070101,Eddy Creek-Shasta River,1,0,1,2,0,2,5,0,5,15,0,0.04944554538,8
180102070102,Boles Creek-Shasta River,0,0,0,1,1,0,1,1,0,15,97.65721332,0.7595447515,2
180102070103,Garrick Creek,0,0,0,0,0,0,1,1,0,15,100,0.3084971254,1
180102070104,Lake Shastina-Shasta River,0,0,0,0,0,0,0,0,0,15,100,0.01517973456,0
180102070201,Upper Willow Creek,1,0,1,1,0,1,1,0,1,15,0,0.3116778409,3
180102070202,Lower Willow Creek,0,0,0,0,0,0,0,0,0,16,0,0.0122204552,0
180102070301,Upper Little Shasta River,0,0,0,0,0,0,0,0,0,17,0,0.221711201,0
180102070302,Davis Gulch,0,0,0,0,0,0,0,0,0,16,0,0.8048983357,0
180102070303,Middle Little Shasta River,0,0,0,0,0,0,0,0,0,17,0,1.600016876,0
180102070304,Lower Little Shasta River,0,0,0,0,0,0,0,0,0,16,0,0.06145438202,0
180102070401,Grass Lake,0,0,0,0,0,0,0,0,0,15,,0,0
180102070402,North Gate,0,0,0,0,0,0,1,0,1,15,100,0.003384219037,1
180102070403,The Whaleback-Sheep Rock,0,0,0,0,0,0,1,0,1,16,,0,1
180102070404,Spring Creek-Hart Creek,0,0,0,0,0,0,0,0,0,16,0,0.01825707165,0
180102070405,Whitney Creek,0,0,0,0,0,0,0,0,0,15,100,0.5514171756,0
180102070406,Juniper Flat,0,0,0,0,0,0,1,0,1,16,,0,1
180102070407,Parks Creek,1,0,1,2,1,1,4,1,3,15,0,0.05795198292,7
180102070408,Big Springs Creek-Shasta River,0,0,0,0,0,0,0,0,0,16,9.090909091,0.008593576752,0
180102070409,Julien Creek,0,0,0,0,0,0,0,0,0,16,0,1.038581536,0
180102070410,Steamboat Lake-Shasta River,0,0,0,0,0,0,0,0,0,16,0,0.04895966444,0
180102070501,Oregon Slough,0,0,0,0,0,0,0,0,0,16,0,0.002225720116,0
180102070502,Yreka Creek,0,0,0,0,0,0,4,0,4,16,0,5.372510732,4
180102070503,Bunton Hollow Creek-Shasta River,0,0,0,0,0,0,2,1,1,16,36.01423488,2.370470018,2
180102080101,Upper East Fork Scott River,1,0,1,1,0,1,5,1,4,16,0,0.3828038296,7
180102080102,Noyes Valley Creek,0,0,0,0,0,0,0,0,0,16,0,0.8211057592,0
180102080103,Lower East Fork Scott River,1,0,1,1,0,1,5,1,4,15,,0,7
180102080201,South Fork Scott River,0,0,0,0,0,0,1,0,1,15,,0,1
180102080202,McConaughy Gulch,0,0,0,0,0,0,0,0,0,15,0,0.3668766488,0
180102080203,French Creek,0,0,0,0,0,0,0,0,0,15,,0,0
180102080204,Sugar Creek-Scott River,1,0,1,1,0,1,3,1,2,15,,0,5
180102080205,Etna Creek,0,0,0,0,0,0,1,1,0,15,,0,1
180102080206,Clark Creek-Scott River,0,0,0,0,0,0,0,0,0,15,,0,0
180102080301,Upper Moffett Creek,0,0,0,0,0,0,0,0,0,16,0,2.380070486,0
180102080302,McAdam Creek,0,0,0,0,0,0,1,0,1,15,,0,1
180102080303,Lower Moffett Creek,0,0,0,0,0,0,1,0,1,16,0,1.634112097,1
180102080401,Patterson Creek,0,0,0,0,0,0,0,0,0,15,,0,0
180102080402,Kidder Creek,0,0,0,0,0,0,0,0,0,15,,0,0
180102080403,Hamlin Gulch-Scott River,0,0,0,0,0,0,1,0,1,15,0,0.152914355,1
180102080501,Indian Creek,0,0,0,0,0,0,0,0,0,15,,0,0
180102080502,Shackleford Creek,0,0,0,1,1,0,1,1,0,15,,0,2
180102080503,Oro Fino Creek-Scott River,0,0,0,0,0,0,0,0,0,15,,0,0
180102080504,Sniktaw Creek-Scott River,0,0,0,1,1,0,1,1,0,15,,0,2
180102080601,Canyon Creek,0,0,0,1,1,0,1,1,0,15,,0,2
180102080602,Boulder Creek-Scott River,0,0,0,0,0,0,1,1,0,15,,0,1
180102080603,Kelsey Creek,0,0,0,0,0,0,0,0,0,15,,0,0
180102080604,Tompkins Creek-Scott River,0,0,0,0,0,0,3,2,1,15,,0,3
180102080605,Mill Creek,0,0,0,1,1,0,2,2,0,15,,0,3
180102080606,Town of Scott Bar-Scott River,0,0,0,1,1,0,3,2,1,15,,0,4
180102090101,South Fork Indian Creek,0,0,0,0,0,0,3,1,2,16,100,0.003494123209,3
180102090102,Upper Indian Creek,0,0,0,1,0,1,3,0,3,16,0,0.009982895478,4
180102090103,East Fork Indian Creek,0,0,0,0,0,0,1,0,1,16,0,0.04525184312,1
180102090104,Lower Indian Creek,0,0,0,0,0,0,2,0,2,16,,0,2
180102090201,Thompson Creek,0,0,0,0,0,0,1,1,0,16,0,0.0220012084,1
180102090202,Fort Goff Creek-Klamath River,0,0,0,0,0,0,1,1,0,16,0,0.005979296499,1
180102090203,China Creek-Klamath River,0,0,0,0,0,0,2,1,1,16,,0,2
180102090301,Upper Elk Creek,0,0,0,0,0,0,0,0,0,16,,0,0
180102090302,East Fork Elk Creek,0,0,0,0,0,0,1,1,0,16,,0,1
180102090303,Lower Elk Creek,0,0,0,0,0,0,1,0,1,16,,0,1
180102090401,Tenmile Creek,0,0,0,0,0,0,0,0,0,16,,0,0
180102090402,Upper Clear Creek,0,0,0,0,0,0,4,0,4,16,,0,4
180102090403,Lower Clear Creek,0,0,0,0,0,0,1,0,1,16,,0,1
180102090501,North Fork Dillon Creek,0,0,0,0,0,0,2,0,2,15,,0,2
180102090502,Copper Creek-Dillon Creek,0,0,0,0,0,0,1,0,1,15,,0,1
180102090601,Oak Flat Creek-Klamath River,0,0,0,0,0,0,3,1,2,16,,0,3
180102090602,Independence Creek,0,0,0,0,0,0,0,0,0,16,,0,0
180102090603,Ukonom Creek,0,0,0,1,0,1,1,0,1,16,,0,2
180102090604,Titus Creek-Klamath River,0,0,0,0,0,0,0,0,0,16,,0,0
180102090605,Swillup Creek-Klamath River,0,0,0,0,0,0,1,0,1,16,,0,1
180102090701,Rock Creek,0,0,0,0,0,0,1,0,1,16,,0,1
180102090702,Ti Creek-Klamath River,0,0,0,1,0,1,2,0,2,16,,0,3
180102090703,Reynolds Creek-Klamath River,0,0,0,1,0,1,2,0,2,16,90.47619048,0.01357992799,3
180102090801,Camp Creek,0,0,0,1,1,0,3,2,1,16,0,0.001650235254,4
180102090802,Boise Creek-Klamath River,0,0,0,1,1,0,3,2,1,16,52.24913495,0.2062044105,4
180102090803,Red Cap Creek,0,0,0,1,1,0,1,1,0,15,0,0.01322428804,2
180102090804,Bluff Creek,0,0,0,0,0,0,1,0,1,16,0,0.0004687010348,1
180102090805,Slate Creek-Klamath River,0,0,0,1,1,0,3,2,1,16,90.74074074,0.08431702251,4
180102090901,East Fork Blue Creek,0,0,0,0,0,0,0,0,0,15,,0,0
180102090902,Upper Blue Creek,0,0,0,2,1,1,2,1,1,15,,0,4
180102090903,Crescent City Fork,0,0,0,1,1,0,1,1,0,15,,0,2
180102090904,Middle Blue Creek,0,0,0,1,1,0,2,1,1,15,,0,3
180102090905,Lower Blue Creek,0,0,0,1,1,0,1,1,0,14,1.851851852,0.05143818699,2
180102091001,Pine Creek,0,0,0,1,1,0,1,1,0,16,0,0.0007079453556,2
180102091002,Tully Creek-Klamath River,0,0,0,1,1,0,2,1,1,16,0,0.03319798523,3
180102091003,Roach Creek,0,0,0,1,1,0,2,1,1,15,,0,3
180102091004,Pecwan Creek,0,0,0,1,1,0,2,1,1,15,0,0.01260879658,3
180102091005,Mettah Creek-Klamath River,0,0,0,1,1,0,2,1,1,16,0,0.02011067993,3
180102091006,Tectah Creek,0,0,0,1,1,0,1,1,0,13,0,0.003504474535,2
180102091007,Ah Pah Creek-Klamath River,0,0,0,1,1,0,2,1,1,14,0,0.01074292787,3
180102091101,Turwar Creek,0,0,0,1,1,0,1,1,0,14,0,0.01088938716,2
180102091102,Hunter Creek,0,0,0,0,0,0,0,0,0,13,1.498127341,0.3161999346,0
180102091103,McGarvey Creek-Klamath River,0,0,0,2,1,1,2,1,1,13,15.34883721,0.3440772864,4
180102100101,Big Bend Creek-South Fork Salmon River,0,0,0,0,0,0,2,1,1,17,,0,2
180102100102,Taylor Creek,0,0,0,0,0,0,0,0,0,15,,0,0
180102100103,East Fork South Fork Salmon River,0,0,0,0,0,0,0,0,0,15,,0,0
180102100104,Garden Gulch-South Fork Salmon River,1,1,0,0,0,0,1,1,0,16,,0,2
180102100105,Crawford Creek-South Fork Salmon River,0,0,0,0,0,0,0,0,0,15,,0,0
180102100106,Black Bear Creek-South Fork Salmon River,0,0,0,0,0,0,1,0,1,15,,0,1
180102100107,Knownothing Creek,0,0,0,2,1,1,4,2,2,15,,0,6
180102100108,Methodist Creek-South Fork Salmon River,0,0,0,0,0,0,2,1,1,15,,0,2
180102100201,Right Hand Fork North Fork Salmon River,0,0,0,0,0,0,0,0,0,15,,0,0
180102100202,Grant Creek-North Fork Salmon River,0,0,0,0,0,0,1,0,1,15,,0,1
180102100203,South Russian Creek,0,0,0,0,0,0,0,0,0,15,,0,0
180102100204,North Russian Creek,0,0,0,0,0,0,0,0,0,15,,0,0
180102100205,Yellow Dog Creek-North Fork Salmon River,0,0,0,0,0,0,0,0,0,15,,0,0
180102100206,Little North Fork Salmon River,0,0,0,0,0,0,2,0,2,15,,0,2
180102100207,Whites Gulch-North Fork Salmon River,0,0,0,0,0,0,1,1,0,15,,0,1
180102100208,Olsen Creek-North Fork Salmon River,0,0,0,0,0,0,2,1,1,15,,0,2
180102100301,North Fork Wooley Creek,0,0,0,0,0,0,1,1,0,15,,0,1
180102100302,Upper Wooley Creek,0,0,0,1,1,0,1,1,0,15,,0,2
180102100303,Hancock Creek,0,0,0,0,0,0,1,0,1,15,,0,1
180102100304,Middle Wooley Creek,0,0,0,0,0,0,2,1,1,15,,0,2
180102100305,Lower Wooley Creek,0,0,0,1,0,1,2,0,2,16,,0,3
180102100401,Nordheimer Creek,0,0,0,0,0,0,1,0,1,15,,0,1
180102100402,Crapo Creek-Salmon River,0,0,0,0,0,0,2,0,2,15,,0,2
180102100403,Butler Creek-Salmon River,0,0,0,0,0,0,1,0,1,15,,0,1
180102100404,Somes Creek-Salmon River,0,0,0,0,0,0,2,1,1,15,95,0.04402097268,2
180102110101,North Fork Coffee Creek,0,0,0,0,0,0,1,0,1,16,,0,1
180102110102,Upper Coffee Creek,0,0,0,0,0,0,1,0,1,17,,0,1
180102110103,Lower Coffee Creek,0,0,0,0,0,0,2,1,1,17,,0,2
180102110201,High Camp Creek-Trinity River,1,0,1,3,0,3,8,0,8,15,0,0.1093353215,12
180102110202,Tangle Blue Creek,1,0,1,2,0,2,3,0,3,16,,0,6
180102110203,Picayune Creek-Trinity River,1,0,1,1,0,1,6,1,5,16,0,0.1078901015,8
180102110204,Bear Creek-Trinity River,1,0,1,2,0,2,3,0,3,16,,0,6
180102110205,Eagle Creek-Trinity River,0,0,0,1,0,1,2,0,2,17,,0,3
180102110301,Mumbo Creek,1,0,1,2,0,2,4,0,4,15,0,0.1249221948,7
180102110302,Upper East Fork Trinity River,0,0,0,0,0,0,1,0,1,15,0,0.104410307,1
180102110303,Middle East Fork Trinity River,0,0,0,1,0,1,2,0,2,16,0,0.008728177159,3
180102110304,Lower East Fork Trinity River,1,0,1,2,0,2,4,0,4,17,0,0.001578605579,7
180102110401,Upper Stuart Fork,1,0,1,2,0,2,3,1,2,18,,0,6
180102110402,East Fork Stuart Fork,0,0,0,2,1,1,3,1,2,18,,0,5
180102110403,Lower Stuart Fork,0,0,0,1,1,0,2,1,1,18,,0,3
180102110501,Swift Creek,1,0,1,3,0,3,4,0,4,17,,0,8
180102110502,Buckeye Creek-Trinity River,0,0,0,1,0,1,2,0,2,17,,0,3
180102110503,Bragdon Gulch-Trinity River,0,0,0,1,0,1,1,0,1,18,,0,2
180102110504,Papoose Creek-Trinity River,0,0,0,0,0,0,1,1,0,18,,0,1
180102110505,Mooney Gulch-Trinity River,0,0,0,0,0,0,0,0,0,18,,0,0
180102110601,Upper Browns Creek,0,0,0,0,0,0,1,0,1,18,,0,1
180102110602,Lower Browns Creek,0,0,0,0,0,0,0,0,0,18,,0,0
180102110701,Rush Creek,0,0,0,1,0,1,2,0,2,18,,0,3
180102110702,Grass Valley Creek,0,0,0,1,1,0,1,1,0,18,,0,2
180102110703,Deadwood Creek-Trinity River,0,0,0,1,1,0,1,1,0,18,,0,2
180102110704,Indian Creek,0,0,0,0,0,0,0,0,0,18,,0,0
180102110705,Weaver Creek,0,0,0,2,1,1,2,1,1,18,,0,4
180102110706,Reading Creek,0,0,0,0,0,0,0,0,0,18,,0,0
180102110707,Dutton Creek-Trinity River,0,0,0,1,1,0,1,1,0,18,,0,2
180102110801,Upper Canyon Creek,0,0,0,0,0,0,2,1,1,17,,0,2
180102110802,Lower Canyon Creek,0,0,0,1,1,0,1,1,0,17,,0,2
180102110901,Rattlesnake Creek,0,0,0,0,0,0,0,0,0,16,,0,0
180102110902,Upper North Fork Trinity River,0,0,0,0,0,0,0,0,0,15,,0,0
180102110903,Middle North Fork Trinity River,0,0,0,0,0,0,0,0,0,15,,0,0
180102110904,East Fork North Fork Trinity River,0,0,0,1,1,0,1,1,0,17,,0,2
180102110905,Lower North Fork Trinity River,0,0,0,0,0,0,0,0,0,17,,0,0
180102111001,Virgin Creek,0,0,0,0,0,0,0,0,0,15,,0,0
180102111002,Slide Creek,0,0,0,0,0,0,0,0,0,15,,0,0
180102111003,East Fork New River,0,0,0,0,0,0,0,0,0,15,,0,0
180102111004,Devils Canyon,0,0,0,0,0,0,0,0,0,15,,0,0
180102111005,Quinby Creek-New River,0,0,0,0,0,0,0,0,0,15,,0,0
180102111006,Big Creek,0,0,0,0,0,0,0,0,0,15,,0,0
180102111007,Bell Creek-New River,0,0,0,0,0,0,0,0,0,15,,0,0
180102111101,Conner Creek Trinity River,0,0,0,1,1,0,1,1,0,17,,0,2
180102111102,Big Bar Creek-Trinity River,0,0,0,1,1,0,3,3,0,16,,0,4
180102111103,Big French Creek,0,0,0,0,0,0,0,0,0,16,,0,0
180102111104,Little French Creek-Trinity River,0,0,0,0,0,0,2,2,0,16,,0,2
180102111105,Don Juan Creek-Trinity River,0,0,0,0,0,0,1,1,0,16,,0,1
180102111106,McDonald Creek-Trinity River,0,0,0,1,1,0,1,1,0,16,,0,2
180102111107,Sharber Creek-Trinity River,0,0,0,1,1,0,1,1,0,16,52.63157895,0.0217685082,2
180102111201,Willow Creek,0,0,0,1,1,0,1,1,0,15,0,0.00720369115,2
180102111202,Cedar Creek,0,0,0,1,1,0,1,1,0,15,,0,2
180102111203,Horse Linto Creek,0,0,0,1,1,0,1,1,0,15,33.33333333,0.002634999455,2
180102111204,Tish Tang a Tang Creek,0,0,0,1,1,0,1,1,0,15,0,0.002324472997,2
180102111205,Supply Creek,0,0,0,0,0,0,0,0,0,15,0,0.03019898502,0
180102111206,Campbell Creek-Trinity River,0,0,0,1,1,0,1,1,0,15,17.82608696,0.1669297351,2
180102111207,Mill Creek,0,0,0,0,0,0,0,0,0,15,,0,0
180102111208,Soctish Creek-Trinity River,0,0,0,0,0,0,0,0,0,15,0,0.06139929388,0
180102111209,Deerhorn Creek-Trinity River,0,0,0,1,1,0,1,1,0,16,0,0.01835474477,2
180102120101,East Fork South Fork Trinity River,0,0,0,1,0,1,2,0,2,17,,0,3
180102120102,Shell Mountain Creek-South Fork Trinity River,0,0,0,0,0,0,0,0,0,16,,0,0
180102120103,Happy Camp Creek-South Fork Trinity River,0,0,0,0,0,0,0,0,0,16,,0,0
180102120201,East Fork Hayfork Creek,0,0,0,0,0,0,0,0,0,18,,0,0
180102120202,Dubakella Creek-Hayfork Creek,1,1,0,1,0,1,3,0,3,17,,0,5
180102120203,Carr Creek,0,0,0,1,1,0,1,1,0,17,,0,2
180102120204,Big Creek,0,0,0,1,1,0,1,1,0,17,,0,2
180102120205,Barker Creek-Hayfork Creek,0,0,0,1,1,0,1,1,0,17,,0,2
180102120301,Salt Creek,0,0,0,1,1,0,3,2,1,17,,0,4
180102120302,Tule Creek,0,0,0,1,1,0,2,1,1,16,,0,3
180102120303,Rusch Creek-Hayfork Creek,0,0,0,1,1,0,2,1,1,17,,0,3
180102120304,Corral Creek,0,0,0,1,1,0,1,1,0,16,,0,2
180102120305,Olsen Creek-Hayfork Creek,0,0,0,1,1,0,3,2,1,16,,0,4
180102120401,Rattlesnake Creek,0,0,0,2,1,1,3,1,2,16,,0,5
180102120402,Smoky Creek-South Fork Trinity River,0,0,0,2,1,1,4,1,3,16,,0,6
180102120403,Plummer Creek,0,0,0,0,0,0,1,0,1,16,,0,1
180102120404,Little Bear Wallow Creek-South Fork Trinity River,0,0,0,1,0,1,2,0,2,16,,0,3
180102120405,Butter Creek,0,0,0,1,1,0,3,2,1,16,,0,4
180102120406,Sulphur Glade Creek-South Fork Trinity River,0,0,0,1,1,0,4,2,2,16,,0,5
180102120501,Eltapom Creek,0,0,0,0,0,0,0,0,0,16,,0,0
180102120502,Grouse Creek,0,0,0,2,1,1,3,1,2,16,,0,5
180102120503,Pelletreau Creek-South Fork Trinity River,0,0,0,0,0,0,2,0,2,16,,0,2
180102120504,Old Campbell Creek,0,0,0,1,1,0,1,1,0,16,100,0.001496191833,2
180102120505,Mingo Creek-South Fork Trinity River,0,0,0,1,1,0,1,1,0,16,72.5,0.03127134025,2
180200010302,Kelley Creek-Frontal Goose Lake,0,0,0,0,0,0,0,0,0,15,0,0.2285712902,0
180200010303,Cottonwood Creek-Frontal Goose Lake,0,0,0,0,0,0,0,0,0,15,0,0.1860854502,0
180200010304,Willow Creek,0,0,0,0,0,0,0,0,0,15,0,0.001870428545,0
180200010305,Lassen Creek-Frontal Goose Lake,0,0,0,0,0,0,0,0,0,15,0,0.00141480981,0
180200010306,Ross Creek-Frontal Goose Lake,0,0,0,0,0,0,0,0,0,15,0,0.00531661377,0
180200010307,Davis Creek-Frontal Goose Lake,0,0,0,1,1,0,2,1,1,15,0,0.0100078843,3
180200010402,Dry Creek,1,1,0,0,0,0,0,0,0,13,0,0.02324594481,1
180200010403,Corral Creek-Frontal Goose Lake,0,0,0,0,0,0,0,0,0,13,0,0.9517015538,0
180200010404,Long Branch-Frontal Goose Lake,0,0,0,0,0,0,0,0,0,14,0,0.006419592818,0
180200010500,Goose Lake,0,0,0,0,0,0,0,0,0,13,,0,0
180200020101,East Creek,0,0,0,0,0,0,0,0,0,13,23.91304348,2.07458449,0
180200020102,Mill Creek,0,0,0,0,0,0,0,0,0,13,3.626943005,0.5662786374,0
180200020103,Coyote Creek-South Fork Pit River,0,0,0,0,0,0,0,0,0,12,0,2.551381503,0
