HUC12,Name-12,HUC8,Name,ForestChange,WetlandsChange,HabitatConditionIndex,At-RiskAquaticSpecies,At-RiskAquaticAnimalSpecies,At-RiskAquatiPlantSpecies,At-RiskWetlandSpecies,At-RiskWetlandAnimalSpecies,At-RiskWetlandPlantSpecies,At-RiskTerrestrialSpecies,At-RiskTerrestrialAnimalSpecies,At-RiskTerrestrialPlantSpecies,total,ProtectedRareEcosystems,RareEcosysteminWS,Urban2011,UrbanChange,DevelopedHI,DevelopedMI,DevelopedLI,DevelopedOpenSpace
160600101103,Sugar Peak-Frontal Fish Lake Valley,16060010,Fish Lake-Soda Spring Valleys,0,0,4.71,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600101104,Piper Canyon-Frontal Fish Lake Valley,16060010,Fish Lake-Soda Spring Valleys,0,0,4.78,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600101201,Icehouse Canyon-Frontal Fish Lake Valley,16060010,Fish Lake-Soda Spring Valleys,0,0,4.96,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600101202,Mud Spring-Frontal Fish Lake Valley,16060010,Fish Lake-Soda Spring Valleys,0,0,4.77,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600101204,Emigrant Peak-Frontal Fish Lake Valley,16060010,Fish Lake-Soda Spring Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600100204,Benton Spring-Frontal Soda Spring Valley,16060010,Fish Lake-Soda Spring Valleys,0,0,5,0,0,0,0,0,0,1,0,1,1,,0,0.3204114758,0,0,0,0.01053985118,0.3098716246
160600100213,Soda Spring Valley,16060010,Fish Lake-Soda Spring Valleys,0,0,5,0,0,0,0,0,0,1,0,1,1,,0,4.098354431,0,0.005315634801,0.09188454441,2.160425858,1.840728394
160600100503,160600100503-Frontal Columbia Salt Marsh,16060010,Fish Lake-Soda Spring Valleys,0,0,5,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
160600100504,160600100504,16060010,Fish Lake-Soda Spring Valleys,0,0,5,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
160600100505,Pickhandle Gulch-Frontal Columbia Salt Marsh,16060010,Fish Lake-Soda Spring Valleys,0,0,4.9,0,0,0,0,0,0,1,0,1,1,,0,0.8962169118,0,0,0,0.3496480773,0.5465688345
160600100509,160600100509-Frontal Columbia Salt Marsh,16060010,Fish Lake-Soda Spring Valleys,0,0,5,0,0,0,0,0,0,1,0,1,1,,0,0.4189523573,0,0,0,0.179363978,0.2395883793
160600100511,Fish Spring-Frontal Columbia Salt Marsh,16060010,Fish Lake-Soda Spring Valleys,0,0,5,0,0,0,0,0,0,1,0,1,1,,0,2.130442494,0,0,0,0.622949366,1.507493128
160600100512,Columbia Salt Marsh,16060010,Fish Lake-Soda Spring Valleys,0,0,5,0,0,0,0,0,0,1,0,1,1,,0,1.665957145,0,0,0.002838087129,1.116787285,0.5463317724
160600100702,Lower Huntoon Creek,16060010,Fish Lake-Soda Spring Valleys,0,0,5,1,1,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0
160600100803,Dry Creek,16060010,Fish Lake-Soda Spring Valleys,0,0,5,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
160600100805,Indian Creek-Frontal Fish Lake Valley,16060010,Fish Lake-Soda Spring Valleys,-0.01,0.03,4.92,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
160600100901,Brusher Creek-Frontal Fish Lake Valley,16060010,Fish Lake-Soda Spring Valleys,0,0,4.78,0,0,0,0,0,0,1,0,1,1,,0,0.005124613519,0,0,0,0,0.005124613519
160600100904,Toler Creek,16060010,Fish Lake-Soda Spring Valleys,-0.15,0,4.76,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
160600100905,Wildhorse Creek-Frontal Fish Lake Valley,16060010,Fish Lake-Soda Spring Valleys,0,0,4.89,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
160600101300,Fish Lake,16060010,Fish Lake-Soda Spring Valleys,0,0,4.8,0,0,0,0,0,0,1,0,1,1,,0,1.508083088,0,0.000228013772,0.002964179036,0.02462548738,1.480265408
160600100103,Blue Link Spring-Frontal Kibby Flat,16060010,Fish Lake-Soda Spring Valleys,0,0,5,1,1,0,1,1,0,0,0,0,2,,0,0,0,0,0,0,0
160600100209,Dunlap Canyon-Frontal Soda Spring Valley,16060010,Fish Lake-Soda Spring Valleys,0,0,5,1,1,0,1,1,0,0,0,0,2,,0,0.1791218028,0,0,0.003002041388,0.1140775727,0.06204218869
160600100402,Belleville Spring-Frontal Rhodes Salt Marsh,16060010,Fish Lake-Soda Spring Valleys,0,0,5,0,0,0,0,0,0,2,0,2,2,,0,0.7302845438,0,0,0,0.1068709088,0.6234136349
160600100404,Soda Springs-Frontal Rhodes Salt Marsh,16060010,Fish Lake-Soda Spring Valleys,0,0,5,1,1,0,1,1,0,0,0,0,2,,0,0.9686648501,0,0,0.00136239782,0.3964577657,0.5708446866
160600100510,Gap Spring-Frontal Columbia Salt Marsh,16060010,Fish Lake-Soda Spring Valleys,0,0,5,0,0,0,0,0,0,2,0,2,2,,0,0.9580184223,0,0,0,0.0531412376,0.9048771847
160600100604,Sagehen Spring,16060010,Fish Lake-Soda Spring Valleys,-0.77,0,5,0,0,0,1,0,1,1,0,1,2,,0,0,0,0,0,0,0
160600100609,Teels Marsh,16060010,Fish Lake-Soda Spring Valleys,0,0.01,5,0,0,0,0,0,0,2,0,2,2,,0,0,0,0,0,0,0
160600100806,Leidy Creek,16060010,Fish Lake-Soda Spring Valleys,0.02,0,4.75,0,0,0,0,0,0,2,0,2,2,,0,0,0,0,0,0,0
160600100903,McAfee Creek-Frontal Fish Lake Valley,16060010,Fish Lake-Soda Spring Valleys,-0.54,0.08,4.82,0,0,0,0,0,0,2,0,2,2,,0,0.005537405172,0,0,0,0,0.005537405172
160600101203,Valcalda,16060010,Fish Lake-Soda Spring Valleys,0,0,4.94,0,0,0,0,0,0,2,0,2,2,,0,0,0,0,0,0,0
160600100502,Pinchot Creek,16060010,Fish Lake-Soda Spring Valleys,0,0,5,0,0,0,0,0,0,3,0,3,3,,0,1.089812062,0,0,0,0.01659978637,1.073212275
160600100605,Rock House Spring,16060010,Fish Lake-Soda Spring Valleys,-1.35,0,5,1,1,0,1,0,1,1,0,1,3,,0,0,0,0,0,0,0
160600100606,Jacks Creek,16060010,Fish Lake-Soda Spring Valleys,0,0,5,1,1,0,1,0,1,1,0,1,3,,0,0,0,0,0,0,0
160600100802,Trail Creek-Frontal Fish Lake Valley,16060010,Fish Lake-Soda Spring Valleys,0,0,5,0,0,0,0,0,0,4,0,4,4,,0,0,0,0,0,0,0
160600100902,Perry Aiken Creek,16060010,Fish Lake-Soda Spring Valleys,-0.36,0,4.74,0,0,0,0,0,0,4,0,4,4,,0,0.001554074005,0,0,0,0,0.001554074005
160600100804,Chiatovich Creek-Frontal Fish Lake Valley,16060010,Fish Lake-Soda Spring Valleys,0.03,-0.01,4.86,0,0,0,0,0,0,6,1,5,6,,0,0,0,0,0,0,0
160600100906,Cottonwood Creek,16060010,Fish Lake-Soda Spring Valleys,0.06,0.01,4.72,1,1,0,0,0,0,5,0,5,6,,0,0.006098717914,0,0,0,0,0.006098717914
160600110103,McCann Canyon,16060011,Ralston-Stone Cabin Valleys,-0.06,0.23,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600110104,Wildcat Canyon-Willow Creek,16060011,Ralston-Stone Cabin Valleys,-0.51,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600110105,Longstreet Canyon-Willow Creek,16060011,Ralston-Stone Cabin Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600110106,Windy Canyon-Willow Creek,16060011,Ralston-Stone Cabin Valleys,-0.03,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600110107,Kellys Mine Canyon,16060011,Ralston-Stone Cabin Valleys,0,-0.01,4.99,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600110201,Kiln Canyon,16060011,Ralston-Stone Cabin Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600110202,160600110202,16060011,Ralston-Stone Cabin Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600110203,160600110203,16060011,Ralston-Stone Cabin Valleys,0,0,4.95,0,0,0,0,0,0,0,0,0,0,,0,0.6738367947,0,0,0.001940494729,0.0848966444,0.5869996556
160600110301,Fourmile Spring,16060011,Ralston-Stone Cabin Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600110302,Fivemile Spring,16060011,Ralston-Stone Cabin Valleys,0,0,4.99,0,0,0,0,0,0,0,0,0,0,,0,1.767945258,0,0,0,0.342138982,1.425806276
160600110402,Woodchopper Canyon,16060011,Ralston-Stone Cabin Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0.1204995253,0,0,0,0.001825750383,0.1186737749
160600110403,Lower Saulsbury Wash,16060011,Ralston-Stone Cabin Valleys,0,0,4.95,0,0,0,0,0,0,0,0,0,0,,0,0.7187628822,0,0,0.0005285021193,0.08825985392,0.6299745262
160600110601,160600110601,16060011,Ralston-Stone Cabin Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600110602,Tunnel Spring,16060011,Ralston-Stone Cabin Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0.1900782305,0,0,0,0.03770146722,0.1523767633
160600110603,160600110603,16060011,Ralston-Stone Cabin Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600110605,Antelope Springs-Antelope Lake,16060011,Ralston-Stone Cabin Valleys,0,0,4.98,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600110606,Stinking Spring,16060011,Ralston-Stone Cabin Valleys,-0.25,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600110607,Cactus Flat,16060011,Ralston-Stone Cabin Valleys,0,0,4.95,0,0,0,0,0,0,0,0,0,0,,0,0.6580593065,0,0.001097131221,0.1753215692,0.4318308487,0.04980975745
160600110706,Snowbird Spring-Hunts Creek,16060011,Ralston-Stone Cabin Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600110708,Kinney Peak-Hunts Creek,16060011,Ralston-Stone Cabin Valleys,0,0,4.96,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600110804,Henrys Well,16060011,Ralston-Stone Cabin Valleys,0,0,4.91,0,0,0,0,0,0,0,0,0,0,,0,0.3620074054,0,0,0,0.003306003703,0.3587014017
160600110805,Town of Rye Patch,16060011,Ralston-Stone Cabin Valleys,0,0,4.98,0,0,0,0,0,0,0,0,0,0,,0,0.5078376274,0,0,0,0.0685580797,0.4392795477
160600111001,Slaughter House Spring-Ice Plant Spring,16060011,Ralston-Stone Cabin Valleys,0,0,4.86,0,0,0,0,0,0,0,0,0,0,,0,3.152167485,0,0.0007392512863,0.01478502573,0.7473830504,2.389260157
160600111002,160600111002-Frontal Mud Lake,16060011,Ralston-Stone Cabin Valleys,0,0,4.98,0,0,0,0,0,0,0,0,0,0,,0,1.073576508,0,0,0.0116581288,0.2362485513,0.8256698281
160600111003,160600111003-Frontal Mud Lake,16060011,Ralston-Stone Cabin Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600111004,Mud Lake,16060011,Ralston-Stone Cabin Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600111101,Upper Big Wash,16060011,Ralston-Stone Cabin Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,2.416078995,0,0,0.008751267111,0.3121285269,2.095199201
160600111102,160600111102,16060011,Ralston-Stone Cabin Valleys,0,0,4.98,0,0,0,0,0,0,0,0,0,0,,0,0.3466487421,0,0,0,0.2803917803,0.06625696178
160600111104,Lower Big Wash,16060011,Ralston-Stone Cabin Valleys,0,0,4.85,0,0,0,0,0,0,0,0,0,0,,0,1.505292804,0,0,0,1.134865911,0.3704268927
160600111201,160600111201,16060011,Ralston-Stone Cabin Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600111203,Alkali Hot Spring-Frontal Alkali Lake,16060011,Ralston-Stone Cabin Valleys,0,0,4.96,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600111204,160600111204-Frontal Alkali Lake,16060011,Ralston-Stone Cabin Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600111205,160600111205-Alkali Lake,16060011,Ralston-Stone Cabin Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600111301,Big Spring,16060011,Ralston-Stone Cabin Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600111302,Birch Creek,16060011,Ralston-Stone Cabin Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600111303,Lida Wash,16060011,Ralston-Stone Cabin Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600110101,Knoll Spring,16060011,Ralston-Stone Cabin Valleys,-30.61,0,5,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
160600110102,Hidden Creek-Willow Creek,16060011,Ralston-Stone Cabin Valleys,-0.02,0.03,5,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
160600110108,Point of Rock Spring-Willow Creek,16060011,Ralston-Stone Cabin Valleys,0,0,4.94,1,1,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0
160600110304,Haws Canyon,16060011,Ralston-Stone Cabin Valleys,0.03,-0.03,5,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
160600110305,Clifford Spring-Stone Cabin Creek,16060011,Ralston-Stone Cabin Valleys,0,0,4.91,0,0,0,0,0,0,1,0,1,1,,0,0.2924649426,0,0,0,0.02501125506,0.2674536875
160600110401,Upper Saulsbury Wash,16060011,Ralston-Stone Cabin Valleys,0,0,5,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
160600110500,Stone Cabin Creek-Frontal Mud Lake,16060011,Ralston-Stone Cabin Valleys,0,0,4.93,0,0,0,0,0,0,1,0,1,1,,0,0.2795394832,0,0.0006222359114,0.07171268879,0.1837151528,0.02348940566
160600110604,Breen Creek,16060011,Ralston-Stone Cabin Valleys,0,0,5,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
160600110701,Silver Creek,16060011,Ralston-Stone Cabin Valleys,-0.04,0,4.98,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
160600110702,Sage Hen Canyon-Hunts Creek,16060011,Ralston-Stone Cabin Valleys,-0.03,0.3,5,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
160600110704,Bald Mountain Wash,16060011,Ralston-Stone Cabin Valleys,0,0,5,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
160600110705,East Manhattan Wash-Hunts Creek,16060011,Ralston-Stone Cabin Valleys,0,0,4.93,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
160600110707,Willow Creek,16060011,Ralston-Stone Cabin Valleys,0,0,5,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
160600110801,San Antonio Well,16060011,Ralston-Stone Cabin Valleys,0,0,4.99,0,0,0,0,0,0,1,0,1,1,,0,0.6379281112,0,0,0,0,0.6379281112
160600110802,160600110802,16060011,Ralston-Stone Cabin Valleys,0,0,4.98,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
160600110803,Mud Spring-Baxter Spring,16060011,Ralston-Stone Cabin Valleys,-0.02,0,4.97,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
160600111103,Klondike Well,16060011,Ralston-Stone Cabin Valleys,0,0,4.7,0,0,0,0,0,0,1,0,1,1,,0,1.567546958,0,0,0,0.4136482335,1.153898725
160600111202,160600111202,16060011,Ralston-Stone Cabin Valleys,0,0,5,0,0,0,0,0,0,1,0,1,1,,0,0.4312765336,0,0,0,0.002246231946,0.4290303017
160600111304,160600111304,16060011,Ralston-Stone Cabin Valleys,0,0,5,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
160600111305,Angel Island-Clayton Valley,16060011,Ralston-Stone Cabin Valleys,0,0,4.96,0,0,0,0,0,0,1,0,1,1,,0,0.1308331386,0,0.0003094811085,0.001856886651,0.009748654918,0.1189181159
160600110703,Hunts Canyon-Hunts Creek,16060011,Ralston-Stone Cabin Valleys,0,0.12,5,1,1,0,0,0,0,1,0,1,2,,0,0,0,0,0,0,0
160600110900,Parrotte Spring-Frontal Mud Lake,16060011,Ralston-Stone Cabin Valleys,0,0,4.99,0,0,0,0,0,0,2,0,2,2,,0,0.5140361037,0,0,0,0.07602047764,0.4380156261
160600110303,Bellehelen Canyon,16060011,Ralston-Stone Cabin Valleys,0.01,0.04,5,0,0,0,1,0,1,3,0,3,4,,0,0,0,0,0,0,0
160600120101,Upper Savory Creek,16060012,Hot Creek-Railroad Valleys,-1.45,0.02,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600120102,Lower Savory Creek,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600120103,Upper Sevenmile Wash,16060012,Hot Creek-Railroad Valleys,-0.17,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600120104,Middle Sevenmile Wash,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600120105,Lower Sevenmile Wash,16060012,Hot Creek-Railroad Valleys,0,0.03,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600120201,Tulle Creek,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600120204,Green Monster Creek,16060012,Hot Creek-Railroad Valleys,-0.04,0.43,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600120205,Upper Fish Lake,16060012,Hot Creek-Railroad Valleys,0,0.35,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600120206,Little Fish Lake,16060012,Hot Creek-Railroad Valleys,-0.01,0.29,4.99,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600120207,Indian Garden Creek,16060012,Hot Creek-Railroad Valleys,-0.01,0.06,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600120304,Empire Canyon,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600120305,Shoshone Creek-Hot Creek,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600120401,Upper Hicks Station Wash,16060012,Hot Creek-Railroad Valleys,-0.06,0.1,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600120402,Luther Waddles Wash,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600120403,Lower Hicks Station Wash,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600120404,Pritchards Canyon,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600120406,Middle Moores Station Wash,16060012,Hot Creek-Railroad Valleys,-0.01,0.01,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600120407,160600120407,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600120601,Tybo Creek,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600120602,Rattlesnake Springs,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,1.53833201,0,0,0,0.04811046162,1.490221549
160600120701,Willow Witch Well,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600120702,Sumner Spring,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600120703,160600120703,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600120704,160600120704,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600120705,160600120705,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600120706,Deep Well,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0.5264529912,0,0,0,0.2091824083,0.3172705828
160600120707,Cedar Spring,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0.3791398729,0,0,0,0.2124917915,0.1666480814
160600120800,Middle Railroad Valley,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0.1924044878,0,0,0,0.1471737764,0.04523071142
160600120901,Water Canyon,16060012,Hot Creek-Railroad Valleys,-0.09,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121001,Willow Creek-Frontal Butterfield Marsh,16060012,Hot Creek-Railroad Valleys,0,-0.06,4.99,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121002,160600121002-Frontal Butterfield Marsh,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121006,Grant Canyon-Frontal Butterfield Marsh,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121007,Heath Canyon,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121008,Beaty Canyon-Frontal Butterfield Marsh,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121101,Upper Big Wash,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121102,Manzone Well,16060012,Hot Creek-Railroad Valleys,-0.01,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121103,Middle Big Wash,16060012,Hot Creek-Railroad Valleys,0,0,4.84,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121201,Upper Bull Creek,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121202,Cathedral Canyon,16060012,Hot Creek-Railroad Valleys,-12.05,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121203,Middle Bull Creek,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121204,Lampson Canyon Wash,16060012,Hot Creek-Railroad Valleys,-0.32,0,4.91,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121205,Freeland Canyon Wash,16060012,Hot Creek-Railroad Valleys,0.27,0,4.97,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121206,Black Canyon Wash,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121301,Nevada Governors Spring,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0.7259680742,0,0,0,0.005605931075,0.7203621431
160600121302,160600121302,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0.4185272743,0,0,0,0,0.4185272743
160600121303,Headwaters Duckwater Creek,16060012,Hot Creek-Railroad Valleys,0.02,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121304,Big Louie Spring,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121306,160600121306,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121404,Ike Spring Wash,16060012,Hot Creek-Railroad Valleys,-0.05,0,4.99,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121505,Coyote Hole Spring-Frontal Butterfield Marsh,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121701,Moody Spring-Sand Springs Wash,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121702,Brown Summit Reservoir,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121703,Martilletti Spring,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121704,160600121704-Sand Springs Wash,16060012,Hot Creek-Railroad Valleys,0,0,4.98,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121705,Martin Spring-Sand Springs Wash,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121706,Squaw Wells Spring,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121707,Red Hills-Sand Springs Wash,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
160600121800,Lower Sand Springs Wash,16060012,Hot Creek-Railroad Valleys,0,0,4.97,0,0,0,0,0,0,0,0,0,0,,0,0.4133453063,0,0,0.0001381501692,0.071838088,0.3413690682
160600120202,Clear Creek,16060012,Hot Creek-Railroad Valleys,-0.01,0.37,5,1,1,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0
160600120203,Sawmill Creek,16060012,Hot Creek-Railroad Valleys,-0.02,0.21,5,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
160600120405,Upper Moores Station Wash,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
160600120503,160600120503,16060012,Hot Creek-Railroad Valleys,0,0,4.99,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
160600120603,Dean Spring Valley,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,1,0,1,1,,0,0.1537982679,0,0,0,0,0.1537982679
160600120604,Monocline Canyon,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
160600120605,Cow Canyon,16060012,Hot Creek-Railroad Valleys,0,0,5,0,0,0,0,0,0,1,0,1,1,,0,0,0,0,0,0,0
